position,league,team,player,champion,dmgtochamps,predicted,goldspent
Jungle,LCK,MVP,Beyond,Graves,17508,9945.911894476036,11075
Jungle,LCK,KT Rolster,Score,Graves,10269,9943.651468016193,12100
Jungle,LCK,Longzhu Gaming,Crash,Graves,9153,7359.104070543276,9050
Jungle,LCK,Jin Air Green Wings,Raise,Graves,8281,13842.781214270093,14425
Jungle,LCK,Samsung Galaxy,Haru,Graves,14381,13876.976029114157,14450
Jungle,LCK,MVP,Beyond,Graves,12831,13505.4333200904,14175
Jungle,LCK,MVP,Beyond,Graves,4695,6473.032967059844,7750
Jungle,LCK,KT Rolster,Score,Graves,9742,9143.563076171118,11250
Jungle,LCK,BBQ Olivers,Bless,Graves,7418,11168.743511905564,12250
Jungle,LCK,BBQ Olivers,Bless,Graves,17322,27041.071226913133,21210
Jungle,LCK,Jin Air Green Wings,UmTi,Graves,9382,7712.285978433608,9525
Jungle,LCK,Jin Air Green Wings,Raise,Graves,7659,6700.521167616891,8100
Jungle,LCK,SK Telecom T1,Peanut,Graves,18211,11820.842500488281,12825
Jungle,LCK,SK Telecom T1,Peanut,Graves,10227,7788.773201736124,9625
Jungle,LCK,SK Telecom T1,Blank,Graves,17580,13438.956761888197,14125
Jungle,LCK,MVP,Beyond,Graves,11591,10628.5969814188,12775
Jungle,LCK,KT Rolster,Score,Graves,22623,13706.842489333572,14325
Jungle,LCK,Afreeca Freecs,Spirit,Graves,15504,15850.983579926538,16825
Jungle,LCK,SK Telecom T1,Peanut,Graves,13270,10214.488555182112,11345
Jungle,LCK,Longzhu Gaming,Crash,Graves,7734,7215.27817126577,8850
Jungle,LCK,BBQ Olivers,Bless,Graves,8657,7983.3264734138465,9875
Jungle,LCK,Jin Air Green Wings,UmTi,Graves,22331,30515.013948421547,23462
Jungle,LCK,BBQ Olivers,Bless,Graves,7093,7240.243220034677,8885
Jungle,LCK,MVP,Beyond,Graves,17182,10242.446209296664,12400
Jungle,LCK,KT Rolster,Score,Graves,12899,9919.148916443748,12075
Jungle,LCK,KT Rolster,Score,Graves,8339,8082.417974115258,1e4
Jungle,LCK,Ever8 Winners,Malrang,Graves,20742,14647.676980511582,16025
Jungle,LCK,Jin Air Green Wings,UmTi,Graves,5905,7965.464763960502,8825
Jungle,LCK,Afreeca Freecs,Spirit,Graves,9969,7304.8364204930795,8975
Jungle,LCK,ROX Tigers,Seonghwan,Graves,10879,8084.255298312207,8975
Jungle,LCK,ROX Tigers,Seonghwan,Graves,7188,6585.7948961736165,7925
Jungle,LCK,MVP,Beyond,Graves,10613,8243.529022902429,10200
Jungle,LCK,SK Telecom T1,Peanut,Graves,1655,8184.599558594042,9100
Jungle,LCK,Jin Air Green Wings,UmTi,Graves,16527,10423.24121404102,11550
Jungle,LCK,MVP,Beyond,Graves,6700,6115.946892128387,7175
Jungle,LCK,Samsung Galaxy,Ambition,Graves,8147,7963.654437515986,9850
Jungle,LCK,Afreeca Freecs,Spirit,Graves,9705,9894.70674259428,12050
Jungle,LCK,ROX Tigers,Mightybear,Graves,17492,9325.826483182662,11450
Jungle,LCK,ROX Tigers,Mightybear,Graves,9789,10762.968512787977,11875
Jungle,LCK,KT Rolster,Score,Graves,13410,13673.066907388571,14300
Jungle,LCK,Ever8 Winners,Malrang,Graves,10311,10242.446209296664,12400
Jungle,LCK,SK Telecom T1,Peanut,Graves,10828,9749.313325658064,11900
Jungle,LCK,KT Rolster,Score,Graves,12798,10219.529997753636,11350
Jungle,LCK,Jin Air Green Wings,UmTi,Graves,7866,8681.890784336987,10725
Jungle,LCK,ROX Tigers,Mightybear,Graves,5434,7197.498714084509,8825
Jungle,LCK,ROX Tigers,Mightybear,Graves,4720,6867.891340215449,8350
Jungle,LCK,MVP,Beyond,Graves,9023,9395.108074020007,11525
Jungle,LCK,MVP,Beyond,Graves,11405,12757.503482329472,14625
Jungle,LCK,KT Rolster,Score,Graves,7242,11037.258096459673,12130
Jungle,LCK,Jin Air Green Wings,UmTi,Graves,4722,6834.0861473287405,8300
Jungle,LCK,Jin Air Green Wings,UmTi,Ivern,4474,6201.501492725779,12025
Jungle,LCK,MVP,Beyond,Ivern,2035,3251.938479987213,7050
Jungle,LCK,ROX Tigers,Mightybear,Ivern,6604,5036.772981136934,11050
Jungle,LCK,Jin Air Green Wings,UmTi,Jarvan IV,7508,8019.919286179015,11725
Jungle,LCK,MVP,Beyond,Jarvan IV,10414,7215.05869415387,10870
Jungle,LCK,Ever8 Winners,Malrang,Jarvan IV,8937,10586.435053002297,13150
Jungle,LCK,Ever8 Winners,Malrang,Jarvan IV,7739,10553.748760254797,13125
Jungle,LCK,Afreeca Freecs,Spirit,Jarvan IV,10695,10918.91788200475,13400
Jungle,LCK,Afreeca Freecs,Spirit,Jarvan IV,3071,4036.705387821061,6175
Jungle,LCK,Samsung Galaxy,Ambition,Jarvan IV,4340,7170.236367256977,1e4
Jungle,LCK,SK Telecom T1,Peanut,Jarvan IV,7449,8958.359382420858,11800
Jungle,LCK,Samsung Galaxy,Ambition,Jarvan IV,5733,9708.365606811481,12450
Jungle,LCK,ROX Tigers,Mightybear,Jarvan IV,2515,4135.255490171816,6370
Jungle,LCK,Ever8 Winners,Malrang,Jarvan IV,6263,7264.311153389327,10925
Jungle,LCK,Afreeca Freecs,Spirit,Jarvan IV,13992,9982.35473806011,12675
Jungle,LCK,Afreeca Freecs,Spirit,Jarvan IV,5847,6281.655069587725,9750
Jungle,LCK,SK Telecom T1,Peanut,Jarvan IV,5700,6657.356330819856,9400
Jungle,LCK,BBQ Olivers,Bless,Jarvan IV,7638,7126.027598196555,9950
Jungle,LCK,BBQ Olivers,Bless,Jarvan IV,11198,12410.796463004572,15255
Jungle,LCK,BBQ Olivers,Bless,Jarvan IV,7319,5937.605132112426,8475
Jungle,LCK,Samsung Galaxy,Ambition,Jarvan IV,5526,6723.877341671584,10300
Jungle,LCK,KT Rolster,Score,Kha'zix,11164,14034.881402538222,14225
Jungle,LCK,SK Telecom T1,Peanut,Kha'zix,9918,10387.19122671343,10950
Jungle,LCK,SK Telecom T1,Peanut,Kha'zix,5854,7973.06751401993,9175
Jungle,LCK,Longzhu Gaming,Crash,Kha'zix,22466,15275.670877957287,16250
Jungle,LCK,KT Rolster,Score,Kha'zix,7699,8405.714487284167,9750
Jungle,LCK,BBQ Olivers,Bless,Kha'zix,11381,12167.993929334001,13775
Jungle,LCK,Afreeca Freecs,Spirit,Kha'zix,10217,10244.986277649132,10800
Jungle,LCK,Longzhu Gaming,Crash,Kha'zix,7402,9714.835855314945,11325
Jungle,LCK,ROX Tigers,Seonghwan,Kha'zix,2842,7827.8611516565115,8975
Jungle,LCK,Samsung Galaxy,Ambition,Kha'zix,20685,12861.531607874711,13275
Jungle,LCK,BBQ Olivers,Bless,Kha'zix,9498,20457.213139429936,18325
Jungle,LCK,Samsung Galaxy,Ambition,Kha'zix,8487,9475.158580825639,9950
Jungle,LCK,BBQ Olivers,Bless,Kha'zix,1611,5833.4551949000725,5775
Jungle,LCK,BBQ Olivers,Bless,Kha'zix,11100,8102.330950812156,9350
Jungle,LCK,Longzhu Gaming,Cuzz,Kha'zix,17499,13281.947622914982,13625
Jungle,LCK,SK Telecom T1,Blank,Kha'zix,12634,14493.651717825187,14575
Jungle,LCK,Ever8 Winners,Malrang,Kha'zix,1842,5766.826846284603,5650
Jungle,LCK,KT Rolster,Score,Kha'zix,11216,9650.922213276783,10150
Jungle,LCK,Longzhu Gaming,Cuzz,Kha'zix,7791,11011.386793323029,11585
Jungle,LCK,Longzhu Gaming,Cuzz,Kha'zix,8866,8444.427598149334,9800
Jungle,LCK,Samsung Galaxy,Ambition,Kha'zix,15491,12032.524387121004,12550
Jungle,LCK,Afreeca Freecs,Spirit,Kha'zix,7471,8905.250294919855,9275
Jungle,LCK,BBQ Olivers,Bless,Kha'zix,6327,8943.654037169064,10425
Jungle,LCK,Longzhu Gaming,Cuzz,Kha'zix,11353,9966.39026032378,10500
Jungle,LCK,Longzhu Gaming,Cuzz,Kha'zix,7424,9091.305448589797,9500
Jungle,LCK,Ever8 Winners,Malrang,Kha'zix,9850,11624.917666052961,12175
Jungle,LCK,ROX Tigers,Mightybear,Kha'zix,25757,14997.468718380862,16050
Jungle,LCK,Afreeca Freecs,Spirit,Kha'zix,15459,10265.555394845553,11925
Jungle,LCK,MVP,Beyond,Kha'zix,7661,9005.511066635921,10500
Jungle,LCK,Longzhu Gaming,Cuzz,Kha'zix,14900,10244.986277649132,10800
Jungle,LCK,Longzhu Gaming,Cuzz,Kha'zix,10697,10198.018583868976,10750
Jungle,LCK,Samsung Galaxy,Ambition,Kha'zix,15338,10104.728173222331,10650
Jungle,LCK,MVP,Beyond,Kha'zix,7378,7223.046802043629,8100
Jungle,LCK,KT Rolster,Score,Kha'zix,11739,10950.83713050794,11525
Jungle,LCK,KT Rolster,Score,Kha'zix,9343,10677.550126111491,11250
Jungle,LCK,SK Telecom T1,Blank,Kha'zix,12932,12283.91689151366,12775
Jungle,LCK,ROX Tigers,Seonghwan,Kha'zix,11242,14796.46393626858,14800
Jungle,LCK,KT Rolster,Score,Kha'zix,11981,10677.550126111491,11250
Jungle,LCK,Samsung Galaxy,Ambition,Kha'zix,4383,6851.272416727863,7525
Jungle,LCK,Jin Air Green Wings,UmTi,Kha'zix,18787,14095.406592738524,15375
Jungle,LCK,Longzhu Gaming,Cuzz,Kha'zix,23063,12656.340559997447,13100
Jungle,LCK,Longzhu Gaming,Cuzz,Kha'zix,8324,8680.479351691669,10100
Jungle,LCK,Longzhu Gaming,Cuzz,Kha'zix,20727,11231.118790596907,11800
Jungle,LCK,KT Rolster,Score,Kha'zix,13901,12252.151473433032,13850
Jungle,LCK,Samsung Galaxy,Ambition,Kha'zix,13365,11766.606659674944,13410
Jungle,LCK,BBQ Olivers,Bless,Kha'zix,10626,10601.114488650035,12275
Jungle,LCK,Longzhu Gaming,Cuzz,Kha'zix,20416,10772.985163295809,12450
Jungle,LCK,Ever8 Winners,Malrang,Kha'zix,14934,9459.345571138645,11035
Jungle,LCK,Ever8 Winners,Malrang,Kha'zix,15106,10360.330619065724,12025
Jungle,LCK,Longzhu Gaming,Cuzz,Kha'zix,12096,13709.805040772502,13970
Jungle,LCK,Jin Air Green Wings,UmTi,Lee Sin,7496,6339.387466116113,10150
Jungle,LCK,Longzhu Gaming,Crash,Lee Sin,7962,9898.67249245724,14100
Jungle,LCK,SK Telecom T1,Peanut,Lee Sin,14760,9013.432488453001,13025
Jungle,LCK,Kongdoo Monster,Punch,Lee Sin,3352,7205.830720803512,11620
Jungle,LCK,Kongdoo Monster,Punch,Lee Sin,7127,6997.475356542464,10120
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,9190,6621.728413094773,10650
Jungle,LCK,Longzhu Gaming,Crash,Lee Sin,6198,5657.902777927122,8845
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,14999,11454.406241992834,15775
Jungle,LCK,Kongdoo Monster,Punch,Lee Sin,2831,6132.887603431355,9770
Jungle,LCK,Kongdoo Monster,Punch,Lee Sin,5157,6554.73708190934,9370
Jungle,LCK,Samsung Galaxy,Haru,Lee Sin,7945,7621.361294621169,11100
Jungle,LCK,Kongdoo Monster,Punch,Lee Sin,14886,8685.698555795318,12600
Jungle,LCK,Kongdoo Monster,Punch,Lee Sin,7393,5899.600250353463,9325
Jungle,LCK,Kongdoo Monster,Punch,Lee Sin,10121,9791.42583103174,13975
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,10273,9394.378941351022,13500
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,6728,7287.932020710265,11750
Jungle,LCK,Samsung Galaxy,Haru,Lee Sin,6647,8062.033477466259,11745
Jungle,LCK,ROX Tigers,Seonghwan,Lee Sin,10401,6229.8511450359365,9950
Jungle,LCK,MVP,Beyond,Lee Sin,5106,5165.402630028388,7800
Jungle,LCK,KT Rolster,Score,Lee Sin,9769,8009.510721921649,11670
Jungle,LCK,Longzhu Gaming,Crash,Lee Sin,7868,8396.678650326294,13375
Jungle,LCK,Jin Air Green Wings,UmTi,Lee Sin,9938,5279.17687670144,8050
Jungle,LCK,Jin Air Green Wings,UmTi,Lee Sin,10498,7814.169386612969,12550
Jungle,LCK,Longzhu Gaming,Cuzz,Lee Sin,6241,6250.6911783984615,8825
Jungle,LCK,Ever8 Winners,Malrang,Lee Sin,11676,10028.9202008659,14250
Jungle,LCK,BBQ Olivers,Bless,Lee Sin,3108,6257.056499906531,1e4
Jungle,LCK,BBQ Olivers,Bless,Lee Sin,9987,7328.260336859465,10650
Jungle,LCK,BBQ Olivers,Bless,Lee Sin,12741,7193.282105692132,11600
Jungle,LCK,Jin Air Green Wings,UmTi,Lee Sin,14037,9013.432488453001,13025
Jungle,LCK,KT Rolster,Score,Lee Sin,3697,6856.628483037727,11050
Jungle,LCK,Samsung Galaxy,Ambition,Lee Sin,4573,5454.554228030282,8425
Jungle,LCK,ROX Tigers,Seonghwan,Lee Sin,8017,6298.087451781524,10075
Jungle,LCK,Ever8 Winners,Malrang,Lee Sin,3413,5903.8798991345175,8170
Jungle,LCK,Jin Air Green Wings,UmTi,Lee Sin,11589,8171.674480978731,11900
Jungle,LCK,SK Telecom T1,Blank,Lee Sin,5741,5484.737411234506,7325
Jungle,LCK,BBQ Olivers,Bless,Lee Sin,6236,6240.719063612129,9970
Jungle,LCK,BBQ Olivers,Bless,Lee Sin,8229,5586.856299400382,8700
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,4391,7688.07061333303,11200
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,9349,8378.40460492228,13350
Jungle,LCK,KT Rolster,Score,Lee Sin,11832,9601.301511297412,13750
Jungle,LCK,KT Rolster,Score,Lee Sin,3531,5810.308095182657,9150
Jungle,LCK,Jin Air Green Wings,UmTi,Lee Sin,5486,8424.767132560195,12250
Jungle,LCK,Jin Air Green Wings,UmTi,Lee Sin,12986,7233.086669467489,10500
Jungle,LCK,Longzhu Gaming,Cuzz,Lee Sin,7479,9506.948146168419,14800
Jungle,LCK,BBQ Olivers,Bless,Lee Sin,7044,13458.344213080794,17625
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,6886,8896.373133806264,12875
Jungle,LCK,BBQ Olivers,Bless,Lee Sin,5500,5912.467803058802,9350
Jungle,LCK,Ever8 Winners,Malrang,Lee Sin,10925,9101.585592011414,14300
Jungle,LCK,Ever8 Winners,Malrang,Lee Sin,4525,5772.454941561412,9075
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,7515,12772.701143225138,17025
Jungle,LCK,Longzhu Gaming,Cuzz,Lee Sin,8203,7637.984161253363,11125
Jungle,LCK,Jin Air Green Wings,UmTi,Lee Sin,8756,8877.011582251364,12850
Jungle,LCK,SK Telecom T1,Peanut,Lee Sin,8050,7916.988997676888,12700
Jungle,LCK,SK Telecom T1,Blank,Lee Sin,9878,11037.91700675906,15350
Jungle,LCK,Ever8 Winners,Malrang,Lee Sin,14522,11526.182819489297,17010
Jungle,LCK,Samsung Galaxy,Haru,Lee Sin,8891,9112.157695491504,13150
Jungle,LCK,SK Telecom T1,Blank,Lee Sin,9411,7943.472827065621,11575
Jungle,LCK,SK Telecom T1,Blank,Lee Sin,4398,6142.687413121516,8625
Jungle,LCK,Ever8 Winners,Malrang,Lee Sin,7111,6408.823537323322,10275
Jungle,LCK,Samsung Galaxy,Ambition,Lee Sin,4353,6543.322315731198,9350
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,4289,6629.419995763811,9500
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,9351,8461.557542829622,12300
Jungle,LCK,Ever8 Winners,Comeback,Lee Sin,2951,5043.0809824344415,7525
Jungle,LCK,SK Telecom T1,Blank,Lee Sin,9507,11716.9100766178,16035
Jungle,LCK,ROX Tigers,Seonghwan,Lee Sin,7123,5642.304029232894,7650
Jungle,LCK,Ever8 Winners,Malrang,Lee Sin,10418,8233.636735494894,13150
Jungle,LCK,Longzhu Gaming,Cuzz,Lee Sin,10623,8369.881229907905,12175
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,8822,9706.465718246995,13875
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,7776,6023.412213991771,8400
Jungle,LCK,ROX Tigers,Seonghwan,Lee Sin,10678,7077.20271138845,10250
Jungle,LCK,Longzhu Gaming,Cuzz,Lee Sin,8597,6665.150718750959,10725
Jungle,LCK,Afreeca Freecs,Spirit,Lee Sin,4789,5987.654991398526,9495
Jungle,LCK,Samsung Galaxy,Ambition,Lee Sin,2232,5242.499072444692,7970
Jungle,LCK,Ever8 Winners,Malrang,Lee Sin,5728,5154.160946724549,7775
Jungle,LCK,BBQ Olivers,Bless,Lee Sin,5881,5279.17687670144,8050
Jungle,LCK,SK Telecom T1,Blank,Lee Sin,4823,4817.543793168537,7e3
Jungle,LCK,Jin Air Green Wings,UmTi,Lee Sin,6402,7272.07098729528,11725
Jungle,LCK,SK Telecom T1,Peanut,Lee Sin,5708,6512.987111255019,10460
Jungle,LCK,Jin Air Green Wings,UmTi,Lee Sin,4815,8757.906928690407,12695
Jungle,LCK,Ever8 Winners,Malrang,Lee Sin,6945,8954.711532687677,12950
Jungle,LCK,Jin Air Green Wings,UmTi,Lee Sin,3612,5109.438339118554,7675
Jungle,LCK,KT Rolster,Score,Maokai,7143,8455.106753567698,8620
Jungle,LCK,ROX Tigers,Mightybear,Maokai,6132,9229.850707694104,10620
Jungle,LCK,Afreeca Freecs,Mowgli,Maokai,7314,7659.830817697868,7575
Jungle,LCK,SK Telecom T1,Peanut,Maokai,7766,7394.80012188777,8275
Jungle,LCK,ROX Tigers,Seonghwan,Nidalee,4844,7195.056559606699,8310
Jungle,LCK,KT Rolster,Score,Nidalee,18178,14275.391321283496,13025
Jungle,LCK,BBQ Olivers,Bless,Nidalee,5361,6337.533050787815,7285
Jungle,LCK,MVP,Beyond,Nidalee,10546,8897.117007950565,10025
Jungle,LCK,Afreeca Freecs,Spirit,Olaf,11269,9129.071521081496,10400
Jungle,LCK,Afreeca Freecs,Spirit,Olaf,6525,9821.130519697832,12125
Jungle,LCK,Afreeca Freecs,Spirit,Olaf,12706,12056.19968438495,13150
Jungle,LCK,Ever8 Winners,Malrang,Olaf,11117,9407.947644898966,11700
Jungle,LCK,SK Telecom T1,Peanut,Olaf,7200,6935.406171031648,8685
Jungle,LCK,SK Telecom T1,Peanut,Olaf,4069,6438.573811263346,7950
Jungle,LCK,ROX Tigers,Seonghwan,Olaf,9348,8022.665822174611,10125
Jungle,LCK,Ever8 Winners,Malrang,Olaf,9636,10275.776176366162,11570
Jungle,LCK,Ever8 Winners,Malrang,Olaf,7379,10675.706600512818,12950
Jungle,LCK,Afreeca Freecs,Spirit,Olaf,12633,13608.428192508265,15350
Jungle,LCK,KT Rolster,Score,Olaf,7723,9675.678044159333,10975
Jungle,LCK,Samsung Galaxy,Ambition,Olaf,13977,11375.110735275923,12575
Jungle,LCK,BBQ Olivers,Bless,Rek'Sai,11737,7069.3466237934945,11250
Jungle,LCK,Longzhu Gaming,Cuzz,Rek'Sai,4807,5991.2625295319995,9525
Jungle,LCK,SK Telecom T1,Peanut,Rek'Sai,7948,7857.482712849978,11295
Jungle,LCK,ROX Tigers,Mightybear,Rek'Sai,4405,7006.506305450473,10100
Jungle,LCK,Jin Air Green Wings,UmTi,Rek'Sai,7536,6770.690281774406,10800
Jungle,LCK,Jin Air Green Wings,UmTi,Rek'Sai,8151,5288.862664624171,8225
Jungle,LCK,BBQ Olivers,Bless,Rek'Sai,4011,5683.373145449578,8975
Jungle,LCK,MVP,Beyond,Rek'Sai,9362,6951.668237393664,11075
Jungle,LCK,MVP,Beyond,Rek'Sai,12302,11447.569240208397,16275
Jungle,LCK,Jin Air Green Wings,UmTi,Rek'Sai,6421,6906.416110682793,9950
Jungle,LCK,Ever8 Winners,Malrang,Rek'Sai,9853,4816.651718996986,7250
Jungle,LCK,SK Telecom T1,Peanut,Rek'Sai,3769,5065.425837868258,7775
Jungle,LCK,Samsung Galaxy,Ambition,Rek'Sai,24957,26669.37424132665,24035
Jungle,LCK,Samsung Galaxy,Ambition,Rek'Sai,8292,6067.555468054709,8600
Jungle,LCK,Jin Air Green Wings,UmTi,Rek'Sai,6935,9771.848853303114,14625
Jungle,LCK,Jin Air Green Wings,UmTi,Rek'Sai,5164,4909.9486055566795,7450
Jungle,LCK,MVP,Beyond,Rek'Sai,6643,9478.198881510529,13250
Jungle,LCK,MVP,Beyond,Rek'Sai,5837,6889.873977145822,9925
Jungle,LCK,KT Rolster,Score,Rek'Sai,5872,7804.899920842387,11225
Jungle,LCK,KT Rolster,Score,Rek'Sai,6578,5430.231936110592,8500
Jungle,LCK,Jin Air Green Wings,UmTi,Rek'Sai,7043,6771.934469012223,9745
Jungle,LCK,Jin Air Green Wings,UmTi,Rek'Sai,9003,10432.40227686533,14250
Jungle,LCK,Ever8 Winners,Malrang,Rek'Sai,3870,4898.188377937734,7425
Jungle,LCK,MVP,Beyond,Rek'Sai,4027,7452.319327179618,11800
Jungle,LCK,SK Telecom T1,Peanut,Rek'Sai,9054,10583.592294821383,14400
Jungle,LCK,MVP,Beyond,Rek'Sai,11693,9731.547504049937,13525
Jungle,LCK,MVP,Beyond,Rek'Sai,4363,5089.778544924211,7825
Jungle,LCK,Samsung Galaxy,Ambition,Rek'Sai,4940,9143.319099388136,12875
Jungle,LCK,ROX Tigers,Seonghwan,Rek'Sai,3918,5077.587591611463,7800
Jungle,LCK,Afreeca Freecs,Mowgli,Rek'Sai,9370,6951.668237393664,11075
Jungle,LCK,ROX Tigers,Seonghwan,Rek'Sai,6667,6786.946263110231,10825
Jungle,LCK,Jin Air Green Wings,UmTi,Rek'Sai,21695,17138.27487215359,19425
Jungle,LCK,KT Rolster,Score,Rek'Sai,6699,7228.372621385474,10425
Jungle,LCK,SK Telecom T1,Blank,Rek'Sai,12002,7743.813037540379,12200
Jungle,LCK,BBQ Olivers,Bless,Rek'Sai,8386,8488.257250935932,12100
Jungle,LCK,MVP,Beyond,Rek'Sai,15293,11203.149069007,16050
Jungle,LCK,MVP,Beyond,Rek'Sai,3394,5656.180307867513,8925
Jungle,LCK,SK Telecom T1,Blank,Rek'Sai,4163,5041.189649504771,7725
Jungle,LCK,BBQ Olivers,Bless,Rek'Sai,8138,6786.946263110231,10825
Jungle,LCK,Afreeca Freecs,Mowgli,Rek'Sai,5791,6889.873977145822,9925
Jungle,LCK,Samsung Galaxy,Ambition,Rek'Sai,6897,8071.380410578728,11575
Jungle,LCK,Samsung Galaxy,Haru,Rek'Sai,5286,8129.65666228336,11650
Jungle,LCK,Samsung Galaxy,Ambition,Rek'Sai,8996,10788.59283613715,14600
Jungle,LCK,Samsung Galaxy,Ambition,Rek'Sai,6449,7052.4142417887315,11225
Jungle,LCK,Afreeca Freecs,Mowgli,Rek'Sai,5148,5327.048833060841,8300
Jungle,LCK,ROX Tigers,Seonghwan,Rek'Sai,2231,5365.510709821283,8375
Jungle,LCK,ROX Tigers,Seonghwan,Rek'Sai,9276,10325.958682381446,15200
Jungle,LCK,MVP,Beyond,Rek'Sai,7316,5976.912356702804,9500
Jungle,LCK,MVP,Beyond,Rek'Sai,8913,7767.556362631407,11175
Jungle,LCK,MVP,Beyond,Rek'Sai,6471,9121.419172843096,12850
Jungle,LCK,Afreeca Freecs,Spirit,Rek'Sai,5864,5991.2625295319995,9525
Jungle,LCK,Longzhu Gaming,Cuzz,Rek'Sai,8141,8856.798622409427,13600
Jungle,LCK,BBQ Olivers,Bless,Rek'Sai,5780,6005.647156180817,9550
Jungle,LCK,BBQ Olivers,Bless,Rek'Sai,11318,16257.543495651054,18875
Jungle,LCK,BBQ Olivers,Bless,Rek'Sai,3332,4745.567727125592,7095
Jungle,LCK,MVP,Beyond,Rek'Sai,8491,8564.38717426326,13250
Jungle,LCK,Ever8 Winners,Malrang,Rek'Sai,3091,5124.069153299329,7895
Jungle,LCK,Longzhu Gaming,Cuzz,Rek'Sai,14468,11016.658212751614,15875
Jungle,LCK,KT Rolster,Score,Rek'Sai,12866,6646.443814394296,9550
Jungle,LCK,Jin Air Green Wings,UmTi,Rek'Sai,6556,9848.933848466675,13650
Jungle,LCK,MVP,Beyond,Rek'Sai,6143,5615.634808715349,8850
Jungle,LCK,Afreeca Freecs,Mowgli,Rek'Sai,9341,5991.2625295319995,9525
Jungle,LCK,KT Rolster,Score,Rek'Sai,4663,6092.683092610756,9700
Jungle,LCK,MVP,Beyond,Rek'Sai,4075,5877.418946742864,9325
Jungle,LCK,Jin Air Green Wings,UmTi,Rek'Sai,10600,7506.125889973365,11875
Jungle,LCK,SK Telecom T1,Peanut,Rek'Sai,5715,9410.255802648655,13175
Jungle,LCK,Samsung Galaxy,Haru,Rengar,6939,11834.60641708634,14575
Jungle,LCK,Samsung Galaxy,Haru,Rengar,10957,12777.157898590714,15300
Jungle,LCK,BBQ Olivers,Bless,Rengar,10154,9329.743135716302,12325
Jungle,LCK,ROX Tigers,Mightybear,Rengar,11108,10233.772032974222,13200
Jungle,LCK,KT Rolster,Score,Rengar,6609,6860.049470781863,10375
Jungle,LCK,Longzhu Gaming,Crash,Rengar,8457,7232.347367042903,10875
Jungle,LCK,Jin Air Green Wings,UmTi,Rengar,10076,10206.765499136476,13175
Jungle,LCK,BBQ Olivers,Bless,Rengar,1554,4930.342207335155,7250
Jungle,LCK,ROX Tigers,Mightybear,Rengar,12355,9086.438099261064,12075
Jungle,LCK,ROX Tigers,Mightybear,Rengar,7606,6599.847409354666,9050
Jungle,LCK,Kongdoo Monster,Punch,Rengar,9246,9966.891343834393,12950
Jungle,LCK,ROX Tigers,Mightybear,Rengar,3704,5900.841696947505,8950
Jungle,LCK,ROX Tigers,Mightybear,Rengar,5602,7335.639043872577,10050
Jungle,LCK,Samsung Galaxy,Ambition,Rengar,7626,7110.436397639466,9755
Jungle,LCK,Longzhu Gaming,Crash,Rengar,15224,7857.340820841843,10700
Jungle,LCK,Longzhu Gaming,Crash,Rengar,16e3,9394.892657309349,13350
Jungle,LCK,KT Rolster,Score,Rengar,6419,7461.411193009455,11170
Jungle,LCK,MVP,Beyond,Rengar,8938,6058.846900802804,9200
Jungle,LCK,SK Telecom T1,Peanut,Rengar,9205,9428.879659652603,12425
Jungle,LCK,Ever8 Winners,Malrang,Rengar,4579,5564.64176880371,8395
Jungle,LCK,BBQ Olivers,Bless,Rengar,3850,4969.582084768883,7325
Jungle,LCK,Samsung Galaxy,Haru,Rengar,8163,8990.90205249426,11975
Jungle,LCK,Ever8 Winners,Malrang,Rengar,3644,5280.982182291644,7900
Jungle,LCK,Samsung Galaxy,Ambition,Sejuani,15814,10847.759717437846,13350
Jungle,LCK,Samsung Galaxy,Ambition,Sejuani,8950,6882.904865959099,9650
Jungle,LCK,ROX Tigers,Seonghwan,Sejuani,15756,16027.84036716891,16525
Jungle,LCK,ROX Tigers,Seonghwan,Sejuani,5350,6925.348111049183,9700
Jungle,LCK,KT Rolster,Score,Sejuani,8249,10327.713623094849,13775
Jungle,LCK,Ever8 Winners,Malrang,Sejuani,8032,5184.5960665542,8170
Jungle,LCK,ROX Tigers,Seonghwan,Sejuani,5597,6634.001730146565,10175
Jungle,LCK,ROX Tigers,Seonghwan,Sejuani,6308,6883.267236820558,10475
Jungle,LCK,SK Telecom T1,Peanut,Sejuani,6131,5794.808144128637,9075
Jungle,LCK,BBQ Olivers,Bless,Sejuani,4556,5671.456634112291,8900
Jungle,LCK,Longzhu Gaming,Cuzz,Sejuani,6853,6139.213123231972,8720
Jungle,LCK,Longzhu Gaming,Cuzz,Sejuani,7660,7097.754531569483,9900
